time,open,high,low,close,VWAP
1700130000,5162,5163.75,5161.75,5163.25,5159.62992929617
1700130300,5163.25,5164.25,5163.25,5163.75,5159.660490069368
1700130600,5163.75,5164.75,5163.75,5164,5159.69204633875
1700130900,5164,5164,5162.75,5162.75,5159.718979640174
1700131200,5162.75,5163,5161.75,5161.75,5159.7344660743165
1700131500,5162,5163.5,5162,5162.25,5159.763554089295
1700131800,5162.25,5163.75,5162.25,5162.75,5159.7959558713455
1700132100,5162.5,5162.75,5160.75,5162,5159.8153874327545
1700132400,5162,5163,5161.75,5162.25,5159.8322986443745
1700132700,5162.25,5163,5161.5,5162.75,5159.8421500529685
1700133000,5162.5,5162.5,5161.5,5162,5159.850231250037
1700133300,5162.25,5162.75,5161.5,5162.75,5159.860813698264
1700133600,5162.5,5163.75,5162.25,5163.5,5159.882810082732
1700133900,5163.5,5163.75,5163,5163.75,5159.896253050195
1700134200,5164,5164,5162.5,5162.5,5159.913220559458
1700134500,5162.5,5162.5,5161,5161.25,5159.926380586091
1700134800,5161.25,5161.75,5160,5160.25,5159.931228608222
1700135100,5160.25,5161.75,5160,5160.75,5159.938942272695
1700135400,5160.5,5161.5,5160,5161.5,5159.945135682058
1700135700,5161.25,5163.25,5161.25,5163,5159.968850741125
1700136000,5162.75,5163.25,5159.75,5159.75,5159.990548904537
1700136300,5159.75,5160.25,5156.75,5156.75,5159.935106145839
1700136600,5157,5157.5,5155.25,5156.5,5159.868196353553
1700136900,5156.25,5156.5,5154.75,5155,5159.795136806574
1700137200,5155,5156,5154,5155,5159.708530246336
1700137500,5155,5156,5154.25,5155,5159.599689805684
1700137800,5155,5157.75,5154.5,5157.25,5159.542966554245
1700138100,5157.25,5157.5,5155.25,5155.5,5159.496193003728
1700138400,5155.25,5157,5154.75,5155.75,5159.433461158301
1700138700,5155.75,5158.75,5155.75,5157.75,5159.395929514421
1700139000,5158,5158.75,5155.75,5155.75,5159.367577981365
1700139300,5155.75,5156.75,5154.75,5155.5,5159.297246307002
1700139600,5155.25,5157.75,5154.5,5156.75,5159.234606317014
1700139900,5157,5158,5156.25,5156.5,5159.196858406986
1700140200,5156.5,5157,5153.25,5153.25,5159.085045786012
1700140500,5153.5,5154.75,5152.5,5154.5,5158.981715903796
1700140800,5154.5,5158,5154.5,5157.25,5158.926216447851
1700141100,5157.25,5157.25,5155.75,5156.25,5158.894479980145
1700141400,5156.25,5161.75,5156,5160.25,5158.922360245606
1700141700,5160.5,5163.75,5158,5162.75,5159.027902982625
1700142000,5162.75,5163,5160.25,5163,5159.118437143393
1700142300,5163.25,5166.25,5163.25,5164,5159.321899377253
1700142600,5164.25,5165.75,5163.5,5164.25,5159.451874947078
1700142900,5164.5,5167.25,5164.25,5167,5159.646719907667
1700143200,5166.75,5166.75,5162.5,5162.75,5159.7749241165
1700143500,5162.75,5163.5,5160.5,5162,5159.820253455814
1700143800,5162,5162,5160.5,5160.75,5159.837861216192
1700144100,5160.75,5162,5157.25,5157.75,5159.815103569762
1700144400,5157.75,5158.5,5157,5157.5,5159.773992863865
1700144700,5157.25,5158.25,5154.5,5158,5159.641855483022
1700145000,5157.75,5162.5,5156.75,5161.75,5159.740434214156
1700145300,5161.75,5162.25,5156.75,5161.25,5159.768587447731
1700145600,5161.25,5161.75,5158.5,5161.25,5159.810249601387
1700145900,5161,5166.5,5161,5164.5,5160.08772835103
1700146200,5164.5,5168.5,5164.25,5168,5160.402632665849
1700146500,5168.25,5170.25,5167.25,5169,5160.793348587871
1700146800,5169.25,5171,5165.25,5165.75,5161.166265342771
1700147100,5165.75,5170.5,5163.75,5165.75,5161.431850708511
1700147400,5165.75,5166.25,5163,5163,5161.524635267948
1700147700,5163,5163.75,5158.25,5158.5,5161.461564887443
1700148000,5158.5,5165.75,5158.5,5165.5,5161.527999953552
1700148300,5165.5,5167,5163,5165,5161.643555117227
1700148600,5165,5168.5,5160.25,5160.5,5161.701781549661
1700148900,5160.5,5160.75,5156,5158.75,5161.550815608016
1700149200,5158.5,5159.5,5153.5,5155,5161.290333588784
1700149500,5155,5161.5,5154.5,5159.75,5161.198562245887
1700149800,5159.5,5159.5,5154.25,5154.5,5161.0322692006275
1700150100,5154.5,5157,5153,5155.5,5160.900665831091
1700150400,5155.5,5158,5153.5,5156.5,5160.800333266296
1700150700,5156.5,5158.25,5153.25,5154.25,5160.691020274546
1700151000,5154,5156.75,5149.5,5156.25,5160.475613645461
1700151300,5156.25,5157,5149.25,5151.25,5160.182701338772
1700151600,5151.5,5152,5149.25,5149.5,5160.0056441926445
1700151900,5149.5,5151.25,5148,5148.5,5159.752730543577
1700152200,5148.75,5152,5147.25,5150.75,5159.517534025647
1700152500,5150.75,5151,5146.5,5149,5159.268542530579
1700152800,5149,5151,5147.75,5149,5159.121352150485
1700153100,5149,5153,5148.75,5152.75,5159.014183175808
1700153400,5152.5,5154.5,5151,5151.5,5158.921478674905
1700153700,5151.5,5153.75,5150.5,5152.75,5158.856747784106
1700154000,5153,5155,5151.75,5153.25,5158.780531953545
1700154300,5153,5156,5152.75,5155.5,5158.7404576144745
1700154600,5155.25,5157,5154.75,5155.75,5158.704409220087
1700154900,5155.75,5158.5,5154.75,5156.75,5158.681761170567
1700155200,5156.75,5158.25,5155,5156.75,5158.660301427446
1700155500,5156.75,5159.25,5156,5157.75,5158.6511143804255
1700155800,5157.75,5159,5156.25,5157.5,5158.641723615029
1700156100,5157.75,5160.75,5156.5,5160.25,5158.646810119435
1700156400,5160.5,5164.5,5160.25,5161.5,5158.702388397305
1700156700,5161.75,5162.75,5160.75,5161.5,5158.7241955153895
1700157000,5161.75,5162,5157.5,5158.75,5158.732497464623
1700157300,5158.75,5160.75,5158,5160.25,5158.739124106857
1700157600,5160.25,5161,5158.25,5158.5,5158.743564035711
1700157900,5158.5,5159.5,5156,5156.5,5158.732170344778
1700158200,5156.5,5157.25,5154.75,5156.5,5158.711365247904
1700158500,5156.75,5159.25,5155.75,5157.25,5158.700798442525
1700158800,5157.25,5157.25,5154,5156.5,5158.679918424494
1700159100,5156.5,5161.5,5156.5,5159.5,5158.68575288262
1700159400,5159.5,5160.75,5155.5,5155.5,5158.672932237918
1700159700,5155.75,5160.75,5155.5,5158,5158.667579769154
1700160000,5158,5159,5155.25,5156.5,5158.654589723111
1700160300,5156.25,5156.5,5151.25,5152,5158.587914323467
1700160600,5152,5156,5151.75,5155,5158.5562249576005
1700160900,5155,5155.5,5153,5154.5,5158.528995799196
1700161200,5154.5,5157,5153.25,5156.5,5158.506724038491
1700161500,5156.25,5157,5154.75,5156.25,5158.48883128378
1700161800,5156.25,5158,5154.75,5155.75,5158.470852529477
1700162100,5155.75,5158,5155.75,5157.75,5158.463341049886
1700162400,5157.75,5158,5155.5,5156.5,5158.453518700619
1700162700,5156.25,5156.5,5153.5,5154.5,5158.424503983744
1700163000,5154.5,5157.25,5154.5,5156,5158.409033141065
1700163300,5156.25,5160,5155.75,5157.75,5158.404496990374
1700163600,5158,5161.5,5157.75,5161.25,5158.415541740312
1700163900,5161.25,5163.75,5161.25,5162.75,5158.458365601167
1700164200,5162.75,5163.5,5156.75,5157,5158.4658193502155
1700164500,5157.25,5162.25,5157,5161.25,5158.4847173628805
1700164800,5161,5161.75,5159.5,5160.25,5158.497903555485
1700165100,5160.25,5161.25,5159.25,5160.5,5158.509340780242
1700165400,5160.5,5161.5,5158.75,5159.25,5158.518648368876
1700165700,5159.25,5161.75,5158.75,5160.75,5158.5313866194465
