time,open,high,low,close,Plot,Plot,ROC Line
887756400,1657.5,1666,1654,1665.25,7.0833333333332575,11.980729166666649,13
887842800,1665.5,1668,1654.75,1660.75,7.816666666666833,12.484895833333326,3.25
887929200,1660.25,1668,1654.75,1667.5,8.349999999999909,12.798437499999991,2.25
888188400,1667.25,1675.75,1663.75,1671.25,8.075000000000045,12.753645833333323,10.5
888274800,1671.5,1671.75,1660.25,1663.75,7.2000000000000455,12.567187500000003,-3.75
888361200,1663.25,1679.5,1662.75,1675.5,7.741666666666788,12.178125000000009,4.25
888447600,1675.5,1682.5,1672,1682,8.5,11.50104166666668,18.25
888534000,1680.5,1685,1676,1680.5,11.708333333333258,10.780208333333334,5
888793200,1679.25,1687,1676.5,1680,10.433333333333167,10.135416666666657,-2
888879600,1679.5,1686.5,1674.75,1685.5,8.799999999999955,9.564583333333331,5
888966000,1685.25,1685.5,1673.5,1678,6.691666666666833,9.074479166666677,-2
889052400,1675.75,1676,1662,1668.75,2.1416666666666515,8.308333333333337,-16.75
889138800,1668.5,1688,1664.5,1687.25,0.75,7.606770833333343,9.25
889398000,1684,1691.5,1681,1684,1.474999999999909,6.954166666666666,15.25
889484400,1684,1697.25,1683.25,1695,7.099999999999909,6.910416666666663,7.75
889570800,1695,1701,1694.25,1698.5,8.549999999999955,7.026041666666657,14.5
889657200,1698.5,1703.5,1693.5,1702.5,12.666666666666742,7.375,7.5
889743600,1702.25,1710,1697,1699.5,12.266666666666652,7.653124999999989,1
890002800,1699.25,1711,1695.25,1710,13.099999999999909,7.949999999999989,7.5
890089200,1709.5,1712.5,1704.25,1712.5,13.733333333333348,8.30364583333332,13
890175600,1712.25,1716.25,1707.5,1716,15.433333333333167,8.81822916666664,6
890262000,1715.5,1720.25,1714,1720,13.641666666666652,9.186979166666632,7.5
890348400,1722,1732,1718.75,1729.5,15.083333333333258,9.59843749999996,13.5
890607600,1728.75,1731.75,1722.25,1726.5,14.333333333333258,9.76249999999996,6.5
890694000,1726.75,1737.5,1725.75,1735.25,15.391666666666652,10.072395833333303,5.75
890780400,1735.25,1743.5,1720.75,1732,12.875,10.327083333333306,5.5
890866800,1732,1736.25,1725.25,1729,11.058333333333167,10.599999999999952,-6.25
890953200,1729,1737.75,1717,1725.75,5.2666666666666515,10.795312499999952,-6.25
891212400,1724.5,1729.25,1718.5,1724,1.2000000000000455,10.823437499999955,-5
891298800,1723.75,1740.5,1722.5,1728.75,-0.5083333333332121,10.699479166666634,3
891385200,1728,1739.5,1722.5,1736.5,1.025000000000091,10.319791666666646,12.5
891471600,1737.25,1751,1734.25,1749.25,6.5166666666666515,10.192708333333314,20.5
891558000,1749.25,1755.75,1746.25,1753,12.25,10.166666666666643,16.5
891813600,1752.75,1760.75,1745,1745.25,13.291666666666742,10.230729166666649,-4
891900000,1745.5,1749.25,1728.75,1737.25,9.091666666666697,9.980208333333323,-15.75
891986400,1736.75,1741.75,1723.25,1730,1.625,9.223437499999989,-15.25
892072800,1730.75,1739.5,1729.75,1737.75,-1.75,8.149479166666666,0.5
892418400,1737.25,1742.5,1725.75,1735.5,-3.3083333333331666,7.090104166666677,5.5
892504800,1735.5,1744.25,1734.5,1743.25,-0.8166666666668334,6.096354166666671,5.5
892591200,1742,1747,1737.75,1746.5,0.3250000000000455,5.220833333333346,11
892677600,1746.5,1747.25,1730,1733.75,0.01666666666665151,4.259895833333346,-9.5
892764000,1734.75,1749.75,1724,1748.75,1.900000000000091,3.5739583333333513,2.25
893023200,1748.75,1751,1743.25,1747.25,2.724999999999909,3.0531250000000227,13.5
893109600,1747.25,1755.75,1744,1753.75,8.541666666666742,3.2578125000000284,5
893196000,1753.25,1758.25,1751.5,1754.75,8.791666666666742,3.732291666666697,7.5
893282400,1754.25,1754.5,1741.75,1744.75,6.4833333333333485,4.169270833333357,-9
893368800,1743.75,1748.75,1727.25,1731,-0.4249999999999545,4.078645833333354,-23.75
893628000,1730.25,1732,1699.75,1711.75,-12.383333333333212,2.8973958333333627,-33
893714400,1711.75,1721.25,1705.25,1709.25,-20.816666666666833,0.8307291666666856,-21.75
893800800,1709.5,1722.25,1707,1715,-23,-1.4374999999999858,3.25
893887200,1715,1742.25,1712.75,1737.5,-14.791666666666742,-2.9302083333333258,28.25
893973600,1737.5,1748.5,1736,1747.75,-1.8583333333333485,-3.14791666666666,32.75
894232800,1747.75,1755.25,1744.25,1746.25,8.658333333333303,-2.4973958333333286,8.75
894319200,1746,1746.5,1733,1738.25,10.458333333333258,-1.636979166666677,-9.5
894405600,1738.25,1742.75,1724.5,1725,5.849999999999909,-1.2203125000000057,-21.25
894492000,1717,1729.25,1715.5,1716.5,-1.241666666666788,-1.3182291666666828,-21.75
894578400,1717,1735,1714.25,1733.75,-3.0166666666666515,-1.5078125000000142,8.75
894837600,1733.75,1743,1725.5,1730.5,-3.0583333333331666,-1.8177083333333428,14
894924000,1729.75,1741.25,1724.75,1740.25,1.758333333333212,-1.8781250000000114,6.5
895010400,1740.25,1746.25,1736.75,1742.25,1.866666666666788,-2.2953125000000085,11.75
895096800,1742.25,1747.5,1734.25,1737.75,4.258333333333212,-2.578645833333354,-2.5
895183200,1737.75,1741.75,1728.25,1730.75,2.7916666666667425,-2.809375000000017,-11.5
895442400,1728.75,1735.5,1718.75,1726.5,-0.4833333333333485,-2.813020833333354,-11.25
895528800,1727.75,1737,1725.75,1733.75,-1.366666666666788,-2.1244791666667027,3
895615200,1733,1743,1728.75,1742.25,0.7416666666667879,-0.7770833333333513,15.75
895701600,1743.25,1747,1732.75,1736.5,2.0750000000000455,0.7901041666666515,2.75
895788000,1736.25,1739.5,1729,1732.25,1.724999999999909,1.8223958333333172,-10
896133600,1730.75,1739,1710.25,1712.25,-6.4500000000000455,1.5354166666666487,-24.25
896220000,1713.25,1716.75,1693.25,1714.75,-11.150000000000091,0.29739583333331154,-17.5
896306400,1715.5,1721.5,1709.25,1719,-13.241666666666788,-1.1838541666666913,6.75
896392800,1719.25,1726,1709,1709,-11.450000000000045,-2.2651041666666885,-5.75
896652000,1708.25,1719.75,1702.75,1713.5,-10.141666666666652,-2.82135416666668,-5.5
896738400,1713.5,1720.75,1709.25,1714,-10.558333333333167,-3.292708333333337,5
896824800,1713.75,1718.5,1696.25,1696.5,-11,-3.789062500000014,-17
896911200,1696.25,1717.25,1695.5,1716,-7.5416666666667425,-4.370312500000011,2
896997600,1715.75,1736.25,1712.75,1735.75,-0.21666666666669698,-4.500520833333354,39.25
897256800,1735.5,1740.75,1732.75,1735.25,12.400000000000091,-3.9916666666666742,19.25
897343200,1735,1740.25,1731,1737.75,17.09999999999991,-3.0973958333333513,2
897429600,1737.75,1746,1727.75,1731.25,13.950000000000045,-2.195312500000014,-4
897516000,1731.5,1734.25,1708.25,1710.25,6.491666666666788,-1.7041666666666657,-27.5
897602400,1711.25,1720.25,1699.25,1718.75,-0.8166666666668334,-1.801562500000017,-12.5
897861600,1719.75,1721.75,1691.75,1692,-11.75,-2.66562500000002,-18.25
897948000,1691.75,1707.25,1689.5,1706.25,-12.308333333333167,-3.542708333333337,-12.5
898034400,1706,1733.5,1705.25,1728.75,-12.200000000000045,-3.902083333333337,36.75
898120800,1728.75,1733.75,1722.75,1724.75,-2.158333333333303,-3.340104166666663,18.5
898207200,1725,1730.75,1714.5,1719,3.7666666666666515,-2.277083333333323,-9.75
898466400,1717.25,1728.25,1714.5,1723.5,3.1916666666668334,-1.361979166666643,-1.25
898552800,1723.25,1738.5,1721.5,1736.75,7.2916666666667425,-0.27239583333330586,17.75
898639200,1736.75,1754.25,1733,1752.25,16.27500000000009,1.4046875000000227,28.75
898725600,1753.5,1761.25,1745.25,1750.25,21.191666666666833,3.4166666666667,13.5
898812000,1750.25,1755.75,1748.25,1754.25,23.47499999999991,5.3552083333333655,2
899071200,1754.5,1764.75,1754.25,1758.25,18.84999999999991,6.546875000000028,8
899157600,1758.5,1760.25,1747.75,1749.75,14.333333333333258,6.667708333333351,-4.5
899244000,1749.75,1765.75,1749.25,1763.25,13.883333333333212,6.466666666666683,5
899330400,1763.25,1766.25,1758.5,1764.75,12.049999999999955,6.347916666666677,15
899676000,1765,1776.5,1762.5,1776.25,15.158333333333303,6.889583333333334,13
899762400,1776.25,1778,1769.25,1774,13.691666666666833,7.7963541666666885,9.25
899848800,1773.75,1784.5,1771.75,1781.75,14.858333333333348,9.459375000000023,5.5
899935200,1781.75,1783.5,1771.5,1774.25,11.991666666666788,10.97812500000002,0.25
900021600,1774.25,1784.25,1766.25,1779.25,10.841666666666697,12.418229166666691,-2.5
900280800,1777,1783.5,1770.75,1780.5,7.7999999999999545,13.04062500000002,6.25
900367200,1780.25,1796.5,1779.75,1792.5,10.458333333333258,13.458854166666683,13.25
900453600,1790.5,1797.25,1789.5,1790.25,10.075000000000045,13.889062500000009,9.75
900540000,1790.25,1800.25,1785,1798,12.433333333333167,14.21041666666666,5.5
900626400,1797.75,1803.75,1797.25,1800.5,11.525000000000091,13.91354166666666,10.25
900885600,1800.5,1806.5,1793.75,1800.25,12.458333333333258,13.367708333333312,2.25
900972000,1800.5,1803.5,1777,1779.5,5.741666666666788,12.259374999999991,-21
901058400,1779.25,1783.75,1768.75,1778.75,-1.2083333333332575,11.005729166666669,-21.5
901144800,1779.25,1781.75,1752.75,1754.25,-14.541666666666742,9.201041666666669,-25.25
901231200,1754.25,1763.5,1742,1754.25,-20.458333333333258,7.054687500000014,-24.5
901490400,1752.75,1761.75,1740.75,1760,-24.658333333333303,4.760416666666686,5.75
901576800,1760.25,1761.5,1728.5,1742.25,-23.633333333333212,2.3359375000000284,-12
901663200,1742.25,1752.5,1733.25,1736,-24.291666666666742,-0.03802083333332007,-24
901749600,1736.5,1757.25,1735.75,1752.75,-22.183333333333167,-2.3531249999999773,10.5
901836000,1753,1756,1723,1729.75,-19.27500000000009,-4.307291666666657,-6.25
902095200,1729,1735,1721,1724.25,-15.591666666666697,-5.959374999999994,-28.5
902181600,1725,1733.5,1680.25,1680.75,-29.716666666666697,-8.30416666666666,-49
902268000,1680.5,1698.75,1666.75,1695.25,-32.86666666666679,-11.011979166666663,-29
902354400,1696.25,1704.25,1685.25,1699.25,-35.700000000000045,-13.872916666666669,18.5
902440800,1700.25,1715.25,1694.5,1701.5,-23.508333333333212,-16.119270833333317,6.25
902700000,1700.25,1704.75,1692.25,1695.25,-17.033333333333303,-17.904166666666654,-4
902786400,1695,1697,1664.75,1677.75,-17.75,-19.792187499999983,-23.75
902872800,1678.25,1698,1676.75,1697.25,-15.291666666666742,-21.10677083333333,2
902959200,1697,1704.5,1682.25,1682.5,-12.516666666666652,-21.813541666666666,4.75
903045600,1682,1695.75,1666.5,1669,-9.358333333333348,-21.48958333333333,-28.25
903304800,1670,1694.25,1654.75,1691.25,-8.058333333333167,-20.714583333333323,8.75
903391200,1691.75,1713.75,1687.5,1712.75,-1.1749999999999545,-19.24687499999999,43.75
903477600,1713.5,1719.75,1704.75,1709.5,10.900000000000091,-17.088541666666657,18.25
903564000,1709.5,1712.25,1699.5,1701.25,14.033333333333303,-14.693229166666654,-11.5
903650400,1701,1702.75,1662,1693.5,8.416666666666742,-12.78072916666666,-16
903909600,1693.5,1705.5,1687.25,1700,4.775000000000091,-11.277604166666649,-1.25
903996000,1699.75,1717.75,1695,1702.25,2.658333333333303,-10.136979166666649,8.75
904082400,1700.25,1703.25,1684.25,1694.5,3.2666666666666515,-8.075520833333314,-5.5
904168800,1694.5,1696.75,1640.75,1642.75,-11.841666666666697,-6.761458333333309,-59.5
904255200,1642.25,1663.75,1626.75,1637.75,-30.216666666666697,-6.418749999999974,-56.75
904514400,1637.5,1647.75,1558.75,1560.75,-61.75,-8.808854166666649,-82
904600800,1558.5,1611.5,1541.75,1606.25,-63.26666666666665,-11.698437499999983,-31.5
904687200,1606.5,1621.75,1592.75,1597.5,-65.48333333333335,-14.681770833333317,36.75
904773600,1598,1598.5,1571.75,1592.25,-44.08333333333326,-16.481249999999974,-14
904860000,1591.75,1601,1561.25,1582.75,-40.8416666666667,-18.251562499999977,-14.75
905205600,1584.25,1634.25,1583.75,1634.25,-22.01666666666665,-19.04270833333331,42
905292000,1633.25,1635.75,1608.75,1609.75,-6.933333333333167,-18.97239583333331,27
905378400,1609.25,1610.5,1572.75,1576.25,2.724999999999909,-18.728645833333317,-58
905464800,1578.75,1622.75,1564.75,1620,0.25,-19.394270833333323,10.25
905724000,1623.75,1648.25,1618,1637,9.408333333333303,-19.683333333333323,60.75
905810400,1636,1645.5,1627,1643,23.433333333333167,-18.74479166666667,23
905896800,1643.25,1656,1635,1654.75,30.166666666666742,-17.157812500000006,17.75
905983200,1654.25,1655.75,1621.25,1626,23.65000000000009,-15.845833333333331,-17
906069600,1625,1634.5,1617.75,1627.5,14.958333333333258,-15.115104166666669,-27.25
906328800,1627,1627,1627,1627,1.283333333333303,-14.294791666666669,1
906415200,1627.5,1641.25,1626.75,1636,4.441666666666833,-12.128645833333323,8.5
906501600,1635.75,1675.75,1631.25,1674.25,13.575000000000045,-7.42083333333332,47.25
906588000,1674.5,1677.25,1637.5,1650.25,13.924999999999955,-2.596354166666657,14.25
906674400,1649.5,1660,1628.5,1647.5,15.008333333333212,2.434375000000003,-26.75
906933600,1646.75,1668.5,1645.5,1659.75,7.900000000000091,5.683333333333337,9.5
907020000,1657.5,1664.5,1639.5,1654,8.049999999999955,8.739062500000003,6.5
907106400,1654,1654,1618.5,1622.5,2.9416666666668334,10.298958333333346,-37.25
907192800,1623,1629.5,1584,1591.25,-16.416666666666742,9.706249999999997,-62.75
907279200,1590.75,1613,1575,1609.5,-29.450000000000045,7.6953125,-13
907538400,1608.25,1610,1566.5,1591,-36.34999999999991,5.407812500000006,-0.25
907624800,1591,1615.5,1578.5,1590.75,-31.991666666666788,2.8203125,-18.75
907711200,1590.5,1614.5,1561,1575.5,-33.450000000000045,-0.7348958333333258,-15.5
907797600,1576,1581.5,1525.75,1565.75,-33.41666666666674,-4.708854166666669,-25
907884000,1566.5,1591.25,1554.5,1588,-28.383333333333212,-7.9609375,12.5
908143200,1588,1615.5,1583,1601.75,-13.833333333333258,-9.760416666666657,36
908229600,1601.75,1610.5,1590,1599.5,2.866666666666788,-9.661458333333314,11.5
908316000,1598.25,1619.5,1589.5,1607.25,10.808333333333167,-9.263541666666669,5.5
908402400,1607.25,1660.5,1600.5,1660.5,23.466666666666697,-8.645312500000003,61
908488800,1658,1668.5,1651.25,1662.75,39.22499999999991,-7.064062500000006,55.5
908748000,1662.5,1670.5,1655,1666,51.30833333333317,-4.7953125000000085,5.5
908834400,1665,1689.5,1664,1670.5,46.66666666666674,-2.372395833333343,7.75
908920800,1669.25,1678.25,1660,1669.25,39.45833333333326,-0.40937500000001137,3.25
909007200,1669.25,1684.75,1663.5,1683.25,33.45833333333326,1.4979166666666401,12.75
909093600,1683.5,1684.25,1669.25,1670.5,25.208333333333258,4.09947916666664,1.25
909356400,1668.5,1686.5,1666.25,1677,20.26666666666665,7.206770833333309,-6.25
909442800,1677,1690.5,1664.25,1671,9.033333333333303,10.043229166666634,0.5
909529200,1670,1675.75,1661.5,1667.5,2.008333333333212,12.168229166666634,-9.5
909615600,1667.5,1694,1665.5,1693,4.091666666666697,14.514583333333306,22
909702000,1693.25,1706.75,1691.5,1701.75,10.441666666666833,17.255729166666654,34.25
909961200,1701.5,1718,1698.25,1717.75,22.01666666666665,20.405729166666646,24.75
910047600,1717,1718.25,1708,1710.5,23.84999999999991,22.76093749999997,8.75
910134000,1710.25,1730,1710,1721,25.091666666666697,24.149999999999963,3.25
910220400,1720.5,1739.25,1710,1737.25,26.191666666666833,25.111458333333317,26.75
910306800,1737.25,1745.25,1731.75,1744.5,30.125,25.52760416666665,23.5
910566000,1743,1745.75,1724,1733,28.52500000000009,24.85885416666666,-4.25
910652400,1732.75,1737,1724.5,1725.5,19.158333333333303,22.84947916666667,-19
910738800,1726.75,1738.5,1717.75,1722.75,6.383333333333212,20.331770833333323,-10.25
910825200,1722.5,1728.5,1714.75,1720.25,-0.591666666666697,17.828645833333326,-5.25
910911600,1720,1730.5,1717.5,1729.75,-1.974999999999909,15.614062500000003,7
911170800,1731.25,1741,1726.25,1738.75,1.258333333333212,14.1171875,18.5
911257200,1738.5,1754,1729,1740,4.8916666666666515,13.15625,10.25
911343600,1740,1747.5,1732.5,1746.5,7.9249999999999545,13.086979166666666,7.75
911430000,1746,1755.5,1743.75,1755.25,11.625,13.68802083333334,15.25
911516400,1754.25,1764.25,1753,1764,17.674999999999955,14.536979166666669,17.5
911775600,1764,1791.5,1764,1790.5,26.591666666666697,15.54635416666666,35.25
911862000,1790.25,1794.5,1780.75,1783.25,30.15000000000009,16.0546875,19.25
911948400,1784,1787.5,1778.5,1782.5,30.341666666666697,16.460416666666674,-8
912121200,1782.75,1792.75,1782,1790.75,23.375,16.353125000000006,7.5
912380400,1791.75,1794,1758.5,1759,12.366666666666788,15.489062500000003,-23.5
912466800,1759.25,1775.5,1747.75,1770.75,5.25,13.934375000000003,-20
912553200,1771.25,1774.25,1755,1768.75,-4.9583333333332575,11.841666666666669,9.75
912639600,1768.5,1777.25,1746,1749.5,-8.424999999999955,10.11770833333334,-21.25
912726000,1748.5,1781.75,1747,1776.75,-8.575000000000045,9.182812500000011,8
912985200,1777.25,1788.25,1773.75,1784,-5.491666666666788,8.876562500000006,34.5
913071600,1783.75,1792,1769.75,1778,5.258333333333212,9.328645833333326,1.25
913158000,1778.5,1784,1773,1781,6.900000000000091,9.681250000000006,-3
913244400,1781.5,1786,1760.25,1763,1.849999999999909,9.491145833333334,-15
913330800,1762,1766,1750.5,1760,-1.0750000000000455,8.928645833333334,-21
913590000,1757.5,1757.5,1732,1733,-14.474999999999909,7.29739583333334,-30
913676400,1733.5,1761,1732.5,1759.5,-14.516666666666652,5.285416666666677,-0.5
913762800,1759.5,1764.25,1750.25,1759.25,-13.816666666666833,2.7598958333333314,26.25
913849200,1759.25,1778.5,1751.5,1776.75,-1.9583333333332575,0.7531249999999972,17.25
913935600,1776.5,1786.5,1771.25,1781.75,4.9583333333332575,-0.8333333333333428,22.5
914194800,1780,1809.75,1776,1799,16.708333333333258,-1.2500000000000142,22.25
914281200,1798.75,1807.5,1788,1800.5,22.375,-0.6244791666666885,18.75
914367600,1799,1828,1796.5,1827,32.85833333333335,1.1010416666666458,28
914454000,1826,1827.25,1821.5,1824,35.0916666666667,3.604166666666643,23.5
914799600,1822.25,1833.5,1816,1818,35.125,6.32604166666664,-9
914886000,1818.25,1839.75,1816,1839,28.52500000000009,8.644791666666649,15
914972400,1839,1841.25,1825.25,1826.5,22.658333333333303,10.404166666666654,8.5
915058800,1826.5,1833.5,1818.75,1830,19.583333333333258,11.299479166666657,-9
915404400,1827.75,1845.5,1811,1825.5,10.208333333333258,11.50624999999998,-1
915490800,1824.5,1842.5,1820.5,1837.75,8.358333333333348,11.91302083333332,7.75
915577200,1837.5,1870,1836.5,1864.75,13.366666666666788,12.815624999999997,39.25
915663600,1865.5,1866,1850.75,1862.25,19.441666666666833,14.935416666666669,24.5
915750000,1862,1875.5,1855.75,1872.5,26.47499999999991,17.49739583333333,7.75
916009200,1858.5,1858.5,1858.25,1858.25,20.883333333333212,19.66614583333333,-4
916095600,1837,1837.5,1836.75,1837,10.566666666666833,20.448958333333337,-35.5
916182000,1824,1824.75,1824,1824.75,-3.9249999999999545,19.89375000000001,-33.5
916268400,1804,1804.25,1804,1804,-19.758333333333212,17.614583333333357,-33
916354800,1803.5,1834.25,1788,1831.5,-21.741666666666788,14.857291666666683,6.75
916700400,1845,1845.25,1844.5,1845,-16.941666666666833,11.744791666666671,41
916786800,1851.75,1852,1851.5,1852,-2.366666666666788,9.403645833333329,20.5
916873200,1818.5,1819.75,1818.5,1819.25,-1.900000000000091,7.089583333333323,-25.75
916959600,1819.5,1828.25,1806.5,1817,-6.7083333333332575,4.887499999999989,-35
917218800,1828.5,1828.5,1827.5,1828,-10.258333333333212,2.8302083333333314,8.75
917305200,1832.5,1850.25,1821.75,1849.75,0.7583333333332121,1.6536458333333286,32.75
917391600,1848.75,1854.5,1837.5,1838.75,7.8333333333332575,1.5052083333333286,10.75
917478000,1850.5,1851,1850.5,1851,12.875,1.7874999999999943,1.25
917564400,1850.5,1873,1843.75,1865.75,12.033333333333303,1.7041666666666515,27
917823600,1858.75,1859.25,1858.75,1859.25,16.091666666666697,1.494791666666643,8.25
917910000,1849.25,1849.75,1849.25,1849.25,15.083333333333258,0.7828124999999773,-16.5
917996400,1863.25,1863.75,1863.25,1863.25,13.125,0.2979166666666515,4
918082800,1842.5,1842.5,1842,1842,5.099999999999909,-0.043750000000031264,-7.25
918169200,1842.25,1845.75,1820.25,1828.25,-3.025000000000091,0.01249999999996021,-35
918428400,1832.25,1832.25,1832,1832,-13.841666666666697,0.3822916666666174,-10
918514800,1802.25,1802.75,1802,1802.5,-22.283333333333303,0.3484374999999602,-25.75
918601200,1810.5,1811,1810.25,1810.25,-25.433333333333167,-0.18229166666668561,-21.75
918687600,1847.25,1847.25,1846.5,1846.5,-20.15000000000009,-1.293750000000017,44
918774000,1846.5,1850.5,1812.25,1822.25,-9.216666666666697,-1.75104166666668,12
919119600,1823.75,1824.5,1823.75,1824.5,-0.9916666666667879,-1.3937500000000256,-22
919206000,1813.25,1813.5,1812.75,1813.5,-8.416666666666742,-1.2786458333333712,-8.75
919292400,1823.25,1823.5,1823.25,1823.5,-4.025000000000091,-1.5776041666667027,-1
919378800,1822.75,1836.75,1818.5,1828.5,-1.341666666666697,-2.1510416666667,15
919638000,1859,1859,1858.75,1858.75,10.691666666666833,-2.2875000000000227,35.25
919724400,1860.5,1860.5,1860.25,1860.25,20.116666666666788,-1.78229166666668,31.75
919810800,1837.5,1838,1837.5,1837.5,19.616666666666788,-1.5619791666666742,-21.25
919897200,1825.5,1826,1825.5,1826,7.125,-2.059375000000003,-34.25
919983600,1825.5,1834.75,1811.5,1820.25,-3.5833333333332575,-3.1036458333333314,-17.25
920242800,1823.75,1824.25,1823.75,1823.75,-8.316666666666833,-3.942187500000003,-2.25
920329200,1813,1813,1812.5,1812.5,-11.616666666666788,-4.479166666666671,-7.75
920415600,1818,1818,1817.5,1818,-12.816666666666833,-4.41510416666668,-5.75
920502000,1817.75,1837,1815,1834.75,-10.275000000000091,-3.664583333333354,22.25
920588400,1835,1864.25,1834.25,1864,3.341666666666697,-1.8661458333333627,46
920847600,1868,1869,1868,1869,19.316666666666833,0.6005208333333201,34.25
920934000,1864,1864,1863.5,1863.5,28.575000000000045,2.9624999999999915,-0.5
921020400,1864,1874.5,1860,1873.5,28.14166666666665,4.783333333333331,4.5
921106800,1889.7,1889.7,1888.7,1889,28.508333333333212,7.091145833333329,25.5
921193200,1889.7,1893.5,1873.7,1875.7,27.029999999999745,9.032083333333318,2.2000000000000455
921452400,1890.5,1890.5,1890.25,1890.25,25.963333333333367,10.738645833333322,1.25
921538800,1890,1890.5,1889.75,1890,18.546666666666624,11.22958333333331,14.299999999999955
921625200,1882,1883.25,1882,1883,14.480000000000018,10.877291666666636,-7.25
921711600,1881.75,1904.25,1873.5,1902.75,11.846666666666579,10.391666666666623,12.75
921798000,1902.25,1909.5,1879.25,1879.25,6.73833333333323,10.36749999999995,-3.75
922057200,1879.5,1888.5,1877,1883.5,5.454999999999927,10.932395833333274,-19.25
922143600,1880.5,1881.5,1839,1843.25,-12.35333333333324,10.680104166666624,-36
922230000,1842.5,1852.75,1838.75,1851.5,-19.40333333333342,10.193437499999959,-32
922316400,1854.5,1876.5,1853.25,1875,-20.836666666666815,9.69218749999996,31.75
922402800,1873.75,1875,1858.5,1868,-11.816666666666833,9.595833333333289,16.5
922662000,1866.25,1895.5,1864.5,1888.25,0.6333333333332121,9.426562499999946,13.25
922748400,1888.25,1892.5,1877,1886.25,4.758333333333212,8.516666666666595,18.25
922834800,1886.75,1896,1864,1865.5,5.674999999999727,7.085416666666575,-22.75
922921200,1864.25,1876.75,1862.5,1875.25,4.09166666666647,5.582291666666563,-11
923263200,1904.25,1904.5,1903.25,1903.5,7.416666666666288,4.264062499999881,38
923349600,1901.25,1903.25,1901.25,1903.25,18.024999999999636,3.701249999999874,28
923436000,1909.75,1909.75,1906.5,1908.5,22.583333333332803,3.4899999999998386,5
923522400,1927,1927.25,1925.75,1925.75,22.574999999999363,3.7417708333331348,22.5
923608800,1927,1934.5,1916,1929.75,25.933333333332484,4.457604166666414,21.25
923868000,1942.75,1943.5,1942,1942.5,29.816666666665924,5.580729166666373,16.75
923954400,1932.5,1933.5,1928.5,1929.5,26.941666666665924,6.843437499999666,-0.25
924040800,1910,1913.5,1910,1911.75,18.391666666666424,7.651979166666322,-30.75
924127200,1903.5,1905.75,1902.75,1904,1.7083333333325754,8.530833333332936,-25.5
924213600,1903.5,1907,1889,1894.5,-11.883333333333894,9.000833333332906,-17.25
924472800,1872.25,1872.75,1869.75,1871.75,-22.041666666667425,8.925520833332868,-32.25
924559200,1886.5,1887.5,1885.25,1885.75,-26.375000000000682,8.015624999999503,-8.75
924645600,1924.25,1928.25,1923.5,1926.75,-17.450000000000273,6.88541666666616,55
924732000,1940.25,1940.25,1937.5,1938,3.408333333332621,6.801041666666123,52.25
924818400,1940.25,1944.25,1926.25,1936.5,19.64999999999918,7.674479166666089,9.75
925077600,1942.5,1942.75,1940,1940.75,24.49166666666565,8.949479166666038,2.75
925164000,1947.75,1948.25,1945,1946.25,25.566666666665697,10.083854166666,9.75
925250400,1930,1930.5,1928.5,1929,21.34166666666556,10.291145833332621,-11.75
925336800,1919.5,1922.5,1919.5,1922.5,13.408333333332166,9.717708333332581,-23.75
925423200,1919.5,1931.25,1890.25,1909.25,-0.4000000000014552,8.28177083333253,-19.75
925682400,1930.5,1932,1930,1931.25,-5.600000000001501,6.310937499999156,8.75
925768800,1913.5,1913.75,1912,1912.5,-11.608333333334713,3.721874999999116,3.25
925855200,1923.25,1924.25,1922.5,1922.5,-6.766666666668243,1.6151041666657306,-8.75
925941600,1912.75,1913.5,1912.25,1913.5,-10.233333333334713,-0.1739583333343404,1
926028000,1912.75,1925.25,1906.5,1922.75,-5.441666666667743,-0.6208333333343603,0.25
926287200,1917.75,1918.25,1917.25,1918,-4.666666666668107,-0.1697916666677486,4.5
926373600,1929.75,1931.25,1929.75,1931,2.691666666665242,1.376041666665543,8.25
926460000,1940,1941.5,1939.5,1941,7.574999999998454,3.497916666665489,23
926546400,1945.5,1946,1945.25,1945.5,14.441666666665697,5.491145833332112,14.5
926632800,1945.5,1947.5,1908,1910.75,7.541666666665378,5.7494791666654095,-30.25
926892000,1912.75,1912.75,1910.5,1911.25,-0.37500000000136424,4.497916666665375,-34.25
926978400,1911,1913.25,1910.25,1913.25,-11.20000000000141,2.267187499998684,2.5
927064800,1920.75,1922,1920.75,1921.25,-7.5750000000018645,0.1958333333319615,10
927151200,1914,1915.25,1912.75,1915.25,-6.4166666666685614,-1.539062500001421,2
927237600,1914,1916.5,1900.75,1906.25,-7.100000000001728,-2.8208333333347895,-15
927496800,1881.5,1883.75,1881.5,1883.25,-16.29166666666856,-3.8140625000014836,-32
927583200,1855,1856.75,1854.75,1856.75,-28.366666666668607,-5.236979166668178,-49.5
927669600,1855,1882.25,1852,1876.75,-31.775000000002137,-6.497395833334892,-6.5
927756000,1876.75,1879.5,1849.5,1856.75,-31.733333333335167,-8.057812500001575,0
927842400,1857.75,1879.5,1855.75,1868.25,-23.65000000000191,-8.896354166668274,-8.5
928188000,1870.25,1874.5,1854,1867.5,-22.358333333335167,-9.953645833334988,10.75
928274400,1867.25,1870.75,1849.5,1867.5,-14.200000000001864,-10.549479166668348,-0.75
928360800,1868.25,1878,1864,1876.25,-7.033333333335122,-11.157291666668371,8.75
