trade_key,time,open,high,low,close
0000_20260807120000,2026-08-10 01:09:00+00:00,0.0,7774.75,7773.75,7774.5
0000_20260807120000,2026-08-10 01:10:00+00:00,0.0,7775.25,7774.0,7775.25
0000_20260807120000,2026-08-10 01:11:00+00:00,-1.999001e+37,7775.75,7774.5,7775.5
0000_20260807120000,2026-08-10 01:12:00+00:00,0.0,7776.25,7774.75,7775.75
0000_20260807120000,2026-08-10 01:13:00+00:00,-1.999001e+37,7776.25,7775.25,7776.0
0000_20260807120000,2026-08-10 01:14:00+00:00,0.0,7777.25,7775.5,7776.75
0000_20260807120000,2026-08-10 01:15:00+00:00,0.0,7778.25,7776.5,7777.75
0000_20260807120000,2026-08-10 01:16:00+00:00,0.0,7778.75,7777.25,7778.5
0000_20260807120000,2026-08-10 01:17:00+00:00,0.0,7778.5,7777.25,7777.5
0000_20260807120000,2026-08-10 01:18:00+00:00,0.0,7778.25,7776.75,7777.0
0000_20260807120000,2026-08-10 01:19:00+00:00,0.0,7778.5,7777.0,7778.25
0000_20260807120000,2026-08-10 01:20:00+00:00,0.0,7779.0,7777.25,7778.0
0000_20260807120000,2026-08-10 01:21:00+00:00,0.0,7778.75,7777.25,7778.5
0000_20260807120000,2026-08-10 01:22:00+00:00,-1.999001e+37,7779.25,7778.0,7778.5
0000_20260807120000,2026-08-10 01:23:00+00:00,0.0,7779.25,7778.25,7779.0
0000_20260807120000,2026-08-10 01:24:00+00:00,0.0,7780.25,7778.5,7780.0
0000_20260807120000,2026-08-10 01:25:00+00:00,-1.999001e+37,7780.25,7779.0,7780.0
0000_20260807120000,2026-08-10 01:26:00+00:00,-1.999001e+37,7780.25,7779.5,7779.75
0000_20260807120000,2026-08-10 01:27:00+00:00,0.0,7780.25,7779.5,7780.0
0000_20260807120000,2026-08-10 01:28:00+00:00,-1.999001e+37,7780.75,7779.5,7780.5
0000_20260807120000,2026-08-10 01:29:00+00:00,0.0,7780.5,7779.0,7779.25
0000_20260807120000,2026-08-10 01:30:00+00:00,-1.999001e+37,7779.5,7777.75,7778.75
0000_20260807120000,2026-08-10 01:31:00+00:00,-1.999001e+37,7778.75,7776.0,7776.5
0000_20260807120000,2026-08-10 01:32:00+00:00,0.0,7777.75,7776.25,7777.0
0000_20260807120000,2026-08-10 01:33:00+00:00,0.0,7777.5,7776.5,7777.0
0000_20260807120000,2026-08-10 01:34:00+00:00,-1.999001e+37,7777.75,7776.75,7777.5
0000_20260807120000,2026-08-10 01:35:00+00:00,-1.999001e+37,7778.0,7776.75,7777.75
0000_20260807120000,2026-08-10 01:36:00+00:00,0.0,7779.0,7777.25,7778.75
0000_20260807120000,2026-08-10 01:37:00+00:00,0.0,7779.5,7778.25,7779.5
0000_20260807120000,2026-08-10 01:38:00+00:00,0.0,7779.5,7778.25,7778.75
0000_20260807120000,2026-08-10 01:39:00+00:00,0.0,7780.25,7778.5,7779.75
0000_20260807120000,2026-08-10 01:40:00+00:00,0.0,7780.25,7778.0,7778.75
0000_20260807120000,2026-08-10 01:41:00+00:00,0.0,7779.25,7778.0,7779.25
0000_20260807120000,2026-08-10 01:42:00+00:00,0.0,7779.0,7777.75,7778.0
0000_20260807120000,2026-08-10 01:43:00+00:00,0.0,7779.25,7778.0,7778.75
0000_20260807120000,2026-08-10 01:44:00+00:00,-1.999001e+37,7780.0,7778.75,7780.0
0000_20260807120000,2026-08-10 01:45:00+00:00,0.0,7780.25,7779.25,7779.5
0000_20260807120000,2026-08-10 01:46:00+00:00,-1.999001e+37,7780.25,7779.0,7780.0
0000_20260807120000,2026-08-10 01:47:00+00:00,0.0,7780.5,7779.75,7780.25
0000_20260807120000,2026-08-10 01:48:00+00:00,-1.999001e+37,7780.75,7779.5,7780.5
0000_20260807120000,2026-08-10 01:49:00+00:00,0.0,7781.0,7780.0,7780.75
0000_20260807120000,2026-08-10 01:50:00+00:00,0.0,7781.25,7780.5,7781.0
0000_20260807120000,2026-08-10 01:51:00+00:00,0.0,7781.5,7780.75,7781.25
0000_20260807120000,2026-08-10 01:52:00+00:00,0.0,7781.5,7780.75,7781.25
0000_20260807120000,2026-08-10 01:53:00+00:00,0.0,7781.25,7780.5,7780.75
0000_20260807120000,2026-08-10 01:54:00+00:00,0.0,7780.75,7780.25,7780.75
0000_20260807120000,2026-08-10 01:55:00+00:00,-1.999001e+37,7781.0,7780.0,7780.25
0000_20260807120000,2026-08-10 01:56:00+00:00,-1.999001e+37,7780.75,7780.0,7780.25
0000_20260807120000,2026-08-10 01:57:00+00:00,-1.999001e+37,7780.75,7780.0,7780.5
0000_20260807120000,2026-08-10 01:58:00+00:00,0.0,7780.75,7780.0,7780.25
