D1_Level,H1_Level,Distance_to_D1,H1_Is_Spike,H1_Is_Swing,Entry_Type,Type,Direction,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Price,Target_Price,PnL,Outcome,MAE,MFE,Max_Drawdown,Formation_Time,Breakout_Time,Associated_D1_Levels
4737.0,4727.0,10.0,True,False,Spike,LLPB,SHORT,2022-02-24 01:15:00,2022-02-24 01:30:00,4727.0,4732.0,4732.0,4717.0,-5.0,STOP,5.0,4.5,8.25,2021-06-22 09:00:00,2021-06-22 13:00:00,20
4874.5,4864.5,10.0,True,True,Spike,LLPB,SHORT,2022-01-24 13:55:00,2022-01-24 14:05:00,4864.5,4854.5,4869.5,4854.5,10.0,TARGET,0.75,10.0,10.5,2021-09-28 17:00:00,2021-09-30 15:00:00,19
4676.75,4667.75,9.0,True,False,Spike,LHPB,LONG,2022-02-24 03:30:00,2022-02-24 03:35:00,4667.75,4662.75,4662.75,4677.75,-5.0,STOP,5.0,7.0,12.0,2021-05-11 10:00:00,2021-05-11 14:00:00,22
4786.25,4778.0,8.25,True,False,Spike,LHPB,LONG,2022-04-27 17:05:00,2022-04-27 17:10:00,4778.0,4773.0,4773.0,4788.0,-5.0,STOP,5.0,0.0,0.0,2022-04-27 17:00:00,2022-04-28 07:00:00,11
4962.25,4953.25,9.0,True,False,Spike,LHPB,LONG,2022-01-21 15:20:00,2022-01-21 15:25:00,4953.25,4963.25,4948.25,4963.25,10.0,TARGET,0.0,10.0,0.0,2021-08-10 19:00:00,2021-08-11 12:00:00,18
5062.0,5052.25,9.75,True,True,Spike,LLPB,SHORT,2022-01-20 20:25:00,2022-01-20 20:35:00,5052.25,5042.25,5057.25,5042.25,10.0,TARGET,1.75,10.0,7.75,2021-09-01 04:00:00,2021-09-01 13:00:00,11
4980.25,4974.75,5.5,True,False,Spike,LLPB,SHORT,2022-01-21 02:45:00,2022-01-21 04:00:00,4974.75,4979.75,4979.75,4964.75,-5.0,STOP,5.0,6.25,7.0,2021-09-24 20:00:00,2021-09-26 22:00:00,23
4992.0,4987.5,4.5,True,False,Spike,LHPB,LONG,2022-01-20 21:40:00,2022-01-20 21:45:00,4987.5,4982.5,4982.5,4997.5,-5.0,STOP,5.0,0.0,4.25,2021-08-17 01:00:00,2021-08-23 13:00:00,14
4993.0,4987.5,5.5,True,False,Spike,LHPB,LONG,2022-01-20 21:40:00,2022-01-20 21:45:00,4987.5,4982.5,4982.5,4997.5,-5.0,STOP,5.0,0.0,4.25,2021-08-17 01:00:00,2021-08-23 13:00:00,14
5086.25,5082.75,3.5,True,False,Spike,LLPB,SHORT,2023-12-21 11:00:00,2023-12-21 12:20:00,5082.75,5087.75,5087.75,5072.75,-5.0,STOP,5.0,0.0,2.5,2023-12-21 11:00:00,2023-12-21 17:00:00,15
5040.5,5033.75,6.75,True,True,Spike,LLPB,SHORT,2022-01-20 20:35:00,2022-01-20 20:40:00,5033.75,5038.75,5038.75,5023.75,-5.0,STOP,5.0,0.0,4.0,2021-10-20 07:00:00,2021-12-01 21:00:00,16
5057.0,5052.25,4.75,True,True,Spike,LLPB,SHORT,2022-01-20 20:25:00,2022-01-20 20:35:00,5052.25,5042.25,5057.25,5042.25,10.0,TARGET,1.75,10.0,7.75,2021-09-01 04:00:00,2021-09-01 13:00:00,11
5112.5,5103.0,9.5,True,False,Spike,LHPB,LONG,2024-01-09 09:00:00,2024-01-09 09:10:00,5103.0,5098.0,5098.0,5113.0,-5.0,STOP,5.0,0.0,2.25,2024-01-09 09:00:00,2024-01-09 16:00:00,12
5178.25,5169.5,8.75,True,False,Spike,LLPB,SHORT,2022-01-11 15:40:00,2022-01-11 15:45:00,5169.5,5174.5,5174.5,5159.5,-5.0,STOP,5.0,0.0,5.0,2022-01-11 15:00:00,2022-01-14 12:00:00,9
5174.75,5169.5,5.25,True,False,Spike,LLPB,SHORT,2022-01-11 15:40:00,2022-01-11 15:45:00,5169.5,5174.5,5174.5,5159.5,-5.0,STOP,5.0,0.0,5.0,2022-01-11 15:00:00,2022-01-14 12:00:00,9
5161.5,5153.5,8.0,True,False,Spike,LHPB,LONG,2022-01-18 13:00:00,2022-01-18 13:15:00,5153.5,5148.5,5148.5,5163.5,-5.0,STOP,5.0,0.0,2.0,2022-01-18 13:00:00,2022-03-29 12:00:00,9
5102.75,5092.75,10.0,True,False,Spike,LHPB,LONG,2022-03-28 14:00:00,2022-03-28 14:05:00,5092.75,5087.75,5087.75,5102.75,-5.0,STOP,5.0,0.0,3.0,2022-03-28 14:00:00,2022-03-28 18:00:00,9
5048.5,5040.25,8.25,True,False,Spike,LHPB,LONG,2022-01-20 20:35:00,2022-01-20 20:40:00,5040.25,5035.25,5035.25,5050.25,-5.0,STOP,5.0,4.25,9.25,2021-09-07 20:00:00,2021-09-08 00:00:00,16
5136.0,5130.25,5.75,True,False,Spike,LLPB,SHORT,2023-12-19 23:00:00,2023-12-20 03:05:00,5130.25,5135.25,5135.25,5120.25,-5.0,STOP,5.0,0.0,1.25,2023-12-19 23:00:00,2023-12-20 08:00:00,12
5076.0,5066.0,10.0,True,True,Spike,LHPB,LONG,2024-01-04 01:15:00,2024-01-04 05:35:00,5066.0,5061.0,5061.0,5076.0,-5.0,STOP,5.0,0.0,2.5,2024-01-04 01:00:00,2024-01-04 06:00:00,18
4991.75,4987.5,4.25,True,False,Spike,LHPB,LONG,2022-01-20 21:40:00,2022-01-20 21:45:00,4987.5,4982.5,4982.5,4997.5,-5.0,STOP,5.0,0.0,4.25,2021-08-17 01:00:00,2021-08-23 13:00:00,14
5016.0,5008.5,7.5,True,True,Spike,LLPB,SHORT,2022-03-24 07:05:00,2022-03-24 07:15:00,5008.5,5013.5,5013.5,4998.5,-5.0,STOP,5.0,0.0,2.5,2022-03-24 07:00:00,2022-03-24 13:00:00,16
5067.0,5058.0,9.0,True,True,Spike,LLPB,SHORT,2022-04-06 01:00:00,2022-04-06 01:15:00,5058.0,5063.0,5063.0,5048.0,-5.0,STOP,5.0,0.0,2.5,2022-04-06 01:00:00,2022-04-06 07:00:00,13
5038.5,5033.75,4.75,True,True,Spike,LLPB,SHORT,2022-01-20 20:35:00,2022-01-20 20:40:00,5033.75,5038.75,5038.75,5023.75,-5.0,STOP,5.0,0.0,4.0,2021-10-20 07:00:00,2021-12-01 21:00:00,16
4922.75,4914.75,8.0,True,False,Spike,LHPB,LONG,2022-01-24 10:20:00,2022-01-24 10:30:00,4914.75,4909.75,4909.75,4924.75,-5.0,STOP,5.0,2.75,7.75,2021-07-26 01:00:00,2021-07-26 09:00:00,22
5014.0,5005.75,8.25,True,True,Spike,LHPB,LONG,2022-02-15 20:50:00,2022-02-15 20:55:00,5005.75,5000.75,5000.75,5015.75,-5.0,STOP,5.0,0.0,4.75,2022-02-15 20:00:00,2022-02-16 08:00:00,16
4931.25,4923.25,8.0,True,False,Spike,LHPB,LONG,2023-08-30 07:00:00,2023-08-30 07:10:00,4923.25,4918.25,4918.25,4933.25,-5.0,STOP,5.0,0.0,2.25,2023-08-30 07:00:00,2023-08-30 12:00:00,21
5003.0,4995.0,8.0,True,False,Spike,LLPB,SHORT,2022-04-20 19:00:00,2022-04-20 19:05:00,4995.0,5000.0,5000.0,4985.0,-5.0,STOP,5.0,0.0,1.25,2022-04-20 19:00:00,2022-04-21 16:00:00,13
4902.75,4898.5,4.25,True,False,Spike,LHPB,LONG,2022-01-24 13:00:00,2022-01-24 13:15:00,4898.5,4893.5,4893.5,4908.5,-5.0,STOP,5.0,4.25,8.0,2021-07-13 01:00:00,2021-07-13 08:00:00,21
4919.0,4912.5,6.5,True,False,Spike,LLPB,SHORT,2023-08-04 20:55:00,2023-08-06 22:00:00,4912.5,4917.5,4917.5,4902.5,-5.0,STOP,5.0,0.0,2.0,2023-08-04 20:00:00,2023-08-08 12:00:00,21
5056.25,5052.25,4.0,True,True,Spike,LLPB,SHORT,2022-01-20 20:25:00,2022-01-20 20:35:00,5052.25,5042.25,5057.25,5042.25,10.0,TARGET,1.75,10.0,7.75,2021-09-01 04:00:00,2021-09-01 13:00:00,11
4794.75,4788.5,6.25,True,False,Spike,LHPB,LONG,2022-03-14 10:00:00,2022-03-14 10:05:00,4788.5,4783.5,4783.5,4798.5,-5.0,STOP,5.0,0.0,3.25,2022-03-14 10:00:00,2022-03-14 15:00:00,19
4850.75,4845.25,5.5,True,False,Spike,LLPB,SHORT,2023-06-20 22:00:00,2023-06-20 23:40:00,4845.25,4850.25,4850.25,4835.25,-5.0,STOP,5.0,0.0,3.0,2023-06-20 22:00:00,2023-06-21 06:00:00,16
4684.0,4674.5,9.5,True,False,Spike,LLPB,SHORT,2022-02-24 03:30:00,2022-02-24 03:35:00,4674.5,4664.5,4679.5,4664.5,10.0,TARGET,0.25,10.0,10.25,2021-05-21 10:00:00,2021-05-21 15:00:00,20
4688.0,4679.0,9.0,True,True,Spike,LHPB,LONG,2023-10-09 00:00:00,2023-10-09 00:05:00,4679.0,4674.0,4674.0,4689.0,-5.0,STOP,5.0,0.0,3.5,2023-10-09 00:00:00,2023-10-09 06:00:00,22
4827.0,4818.75,8.25,True,True,Spike,LHPB,LONG,2022-01-24 15:05:00,2022-01-24 15:10:00,4818.75,4813.75,4813.75,4828.75,-5.0,STOP,5.0,6.25,11.25,2021-07-01 01:00:00,2021-07-01 07:00:00,19
4603.25,4593.5,9.75,True,False,Spike,LLPB,SHORT,2022-05-09 10:30:00,2022-05-09 10:45:00,4593.5,4583.5,4598.5,4583.5,10.0,TARGET,0.0,10.0,5.0,2021-04-08 16:00:00,2021-04-09 13:00:00,19
4676.25,4667.75,8.5,True,False,Spike,LHPB,LONG,2022-02-24 03:30:00,2022-02-24 03:35:00,4667.75,4662.75,4662.75,4677.75,-5.0,STOP,5.0,7.0,12.0,2021-05-11 10:00:00,2021-05-11 14:00:00,22
4850.25,4845.25,5.0,True,False,Spike,LLPB,SHORT,2023-06-20 22:00:00,2023-06-20 23:40:00,4845.25,4850.25,4850.25,4835.25,-5.0,STOP,5.0,0.0,3.0,2023-06-20 22:00:00,2023-06-21 06:00:00,16
4848.0,4838.0,10.0,True,False,Spike,LLPB,SHORT,2023-08-17 08:00:00,2023-08-17 08:20:00,4838.0,4843.0,4843.0,4828.0,-5.0,STOP,5.0,0.0,3.0,2023-08-17 08:00:00,2023-08-17 13:00:00,14
4609.25,4600.25,9.0,True,False,Spike,LHPB,LONG,2023-05-16 18:00:00,2023-05-16 18:05:00,4600.25,4595.25,4595.25,4610.25,-5.0,STOP,5.0,0.0,0.75,2023-05-16 18:00:00,2023-05-17 11:00:00,20
4700.5,4691.25,9.25,True,True,Spike,LHPB,LONG,2022-08-01 15:00:00,2022-08-01 15:05:00,4691.25,4686.25,4686.25,4701.25,-5.0,STOP,5.0,0.0,0.0,2022-08-01 15:00:00,2022-08-03 15:00:00,22
4658.0,4651.75,6.25,True,False,Spike,LHPB,LONG,2022-02-24 07:05:00,2022-02-24 07:10:00,4651.75,4661.75,4646.75,4661.75,10.0,TARGET,0.0,10.0,9.75,2021-04-14 16:00:00,2021-04-15 11:00:00,21
4612.75,4606.25,6.5,True,False,Spike,LLPB,SHORT,2023-05-08 05:05:00,2023-05-08 07:05:00,4606.25,4611.25,4611.25,4596.25,-5.0,STOP,5.0,0.0,2.5,2023-05-08 05:00:00,2023-05-08 13:00:00,17
4597.75,4592.75,5.0,True,False,Spike,LHPB,LONG,2023-02-10 21:00:00,2023-02-12 23:00:00,4592.75,4587.75,4587.75,4602.75,-5.0,STOP,5.0,6.5,11.5,2023-02-10 21:00:00,2023-02-12 23:00:00,20
4402.25,4393.75,8.5,True,False,Spike,LHPB,LONG,2022-07-05 01:55:00,2022-07-05 02:25:00,4393.75,4388.75,4388.75,4403.75,-5.0,STOP,5.0,0.0,2.5,2022-07-05 01:00:00,2022-07-05 06:00:00,17
4583.25,4573.75,9.5,True,False,Spike,LLPB,SHORT,2023-02-13 04:00:00,2023-02-13 05:40:00,4573.75,4578.75,4578.75,4563.75,-5.0,STOP,5.0,0.0,1.75,2023-02-13 04:00:00,2023-02-17 04:00:00,20
4457.25,4463.5,6.25,True,False,Spike,LHPB,LONG,2022-09-07 09:00:00,2022-09-07 09:05:00,4463.5,4458.5,4458.5,4473.5,-5.0,STOP,5.0,0.0,0.25,2022-09-07 09:00:00,2022-09-07 13:00:00,21
4526.75,4517.75,9.0,True,True,Spike,LHPB,LONG,2022-11-14 03:25:00,2022-11-14 04:15:00,4517.75,4512.75,4512.75,4527.75,-5.0,STOP,5.0,0.0,3.0,2022-11-14 03:00:00,2022-11-14 07:00:00,16
4642.25,4635.25,7.0,True,True,Spike,LHPB,LONG,2022-12-01 15:00:00,2022-12-01 15:05:00,4635.25,4630.25,4630.25,4645.25,-5.0,STOP,5.0,0.0,0.0,2022-12-01 15:00:00,2022-12-13 13:00:00,20
4496.75,4487.5,9.25,True,False,Spike,LHPB,LONG,2023-03-09 00:05:00,2023-03-09 00:30:00,4487.5,4482.5,4482.5,4497.5,-5.0,STOP,5.0,0.0,3.75,2023-03-09 00:00:00,2023-03-09 13:00:00,13
4354.75,4347.5,7.25,True,True,Spike,LLPB,SHORT,2022-12-16 17:55:00,2022-12-16 18:05:00,4347.5,4352.5,4352.5,4337.5,-5.0,STOP,5.0,0.0,4.25,2022-12-16 17:00:00,2022-12-19 16:00:00,10
4529.5,4520.0,9.5,True,True,Spike,LHPB,LONG,2023-10-30 01:45:00,2023-10-30 02:10:00,4520.0,4515.0,4515.0,4530.0,-5.0,STOP,5.0,0.0,2.75,2023-10-30 01:00:00,2023-10-30 06:00:00,17
4419.25,4418.25,1.0,True,True,Spike,LHPB,LONG,2023-01-20 01:25:00,2023-01-20 02:55:00,4418.25,4413.25,4413.25,4428.25,-5.0,STOP,5.0,0.0,2.25,2023-01-20 01:00:00,2023-01-20 05:00:00,16
4460.75,4463.5,2.75,True,False,Spike,LHPB,LONG,2022-09-07 09:00:00,2022-09-07 09:05:00,4463.5,4458.5,4458.5,4473.5,-5.0,STOP,5.0,0.0,0.25,2022-09-07 09:00:00,2022-09-07 13:00:00,21
4507.75,4498.5,9.25,True,False,Spike,LHPB,LONG,2023-03-22 06:30:00,2023-03-22 07:05:00,4498.5,4493.5,4493.5,4508.5,-5.0,STOP,5.0,0.0,3.0,2023-03-22 06:00:00,2023-03-22 10:00:00,12
4715.5,4707.75,7.75,True,False,Spike,LHPB,LONG,2022-08-05 05:00:00,2022-08-05 06:55:00,4707.75,4702.75,4702.75,4717.75,-5.0,STOP,5.0,0.0,2.5,2022-08-05 05:00:00,2022-08-08 07:00:00,19
4588.5,4580.75,7.75,True,False,Spike,LHPB,LONG,2023-02-20 07:40:00,2023-02-20 08:00:00,4580.75,4575.75,4575.75,4590.75,-5.0,STOP,5.0,0.0,3.75,2023-02-20 07:00:00,2023-03-31 16:00:00,22
4650.0,4647.25,2.75,True,False,Spike,LHPB,LONG,2022-08-02 07:00:00,2022-08-02 07:05:00,4647.25,4642.25,4642.25,4657.25,-5.0,STOP,5.0,0.0,1.25,2022-08-02 07:00:00,2022-08-02 13:00:00,19
4749.5,4740.5,9.0,True,False,Spike,LHPB,LONG,2022-02-24 00:30:00,2022-02-24 00:50:00,4740.5,4735.5,4735.5,4750.5,-5.0,STOP,5.0,6.25,9.25,2021-06-04 20:00:00,2021-06-06 22:00:00,21
4618.75,4611.25,7.5,True,False,Spike,LHPB,LONG,2022-09-09 20:00:00,2022-09-11 22:00:00,4611.25,4621.25,4606.25,4621.25,10.0,TARGET,4.75,10.0,2.5,2022-09-09 20:00:00,2022-09-11 22:00:00,18
4619.5,4611.25,8.25,True,False,Spike,LHPB,LONG,2022-09-09 20:00:00,2022-09-11 22:00:00,4611.25,4621.25,4606.25,4621.25,10.0,TARGET,4.75,10.0,2.5,2022-09-09 20:00:00,2022-09-11 22:00:00,18
4644.0,4635.25,8.75,True,True,Spike,LHPB,LONG,2022-12-01 15:00:00,2022-12-01 15:05:00,4635.25,4630.25,4630.25,4645.25,-5.0,STOP,5.0,0.0,0.0,2022-12-01 15:00:00,2022-12-13 13:00:00,20
4736.25,4726.25,10.0,True,False,Spike,LLPB,SHORT,2023-09-22 20:00:00,2023-09-22 20:10:00,4726.25,4731.25,4731.25,4716.25,-5.0,STOP,5.0,0.0,3.5,2023-09-22 20:00:00,2023-09-25 00:00:00,18
4623.25,4615.5,7.75,True,True,Spike,LHPB,LONG,2023-05-26 01:00:00,2023-05-26 01:20:00,4615.5,4610.5,4610.5,4625.5,-5.0,STOP,5.0,0.0,3.5,2023-05-26 01:00:00,2023-05-26 06:00:00,22
4711.25,4705.0,6.25,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
4707.25,4705.0,2.25,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
4691.5,4683.25,8.25,True,True,Spike,LHPB,LONG,2022-02-24 03:05:00,2022-02-24 03:10:00,4683.25,4693.25,4678.25,4693.25,10.0,TARGET,0.0,10.0,9.25,2021-04-19 13:00:00,2021-04-22 16:00:00,24
4442.5,4437.5,5.0,True,False,Spike,LLPB,SHORT,2023-03-24 02:00:00,2023-03-24 02:05:00,4437.5,4442.5,4442.5,4427.5,-5.0,STOP,5.0,0.0,1.25,2023-03-24 02:00:00,2023-03-24 08:00:00,21
4576.75,4573.75,3.0,True,False,Spike,LLPB,SHORT,2023-02-13 04:00:00,2023-02-13 05:40:00,4573.75,4578.75,4578.75,4563.75,-5.0,STOP,5.0,0.0,1.75,2023-02-13 04:00:00,2023-02-17 04:00:00,20
4452.75,4442.75,10.0,False,True,Swing,LLPB,SHORT,2023-03-23 13:00:00,2023-03-23 13:10:00,4442.75,4447.75,4447.75,4432.75,-5.0,STOP,5.0,0.0,3.25,2023-03-23 13:00:00,2023-03-23 18:00:00,22
4252.5,4243.0,9.5,True,False,Spike,LHPB,LONG,2022-09-27 14:45:00,2022-09-27 14:50:00,4243.0,4238.0,4238.0,4253.0,-5.0,STOP,5.0,0.0,4.25,2022-09-27 14:00:00,2022-09-28 16:00:00,6
4377.25,4370.25,7.0,True,False,Spike,LHPB,LONG,2023-01-04 20:00:00,2023-01-04 20:05:00,4370.25,4365.25,4365.25,4380.25,-5.0,STOP,5.0,0.0,3.5,2023-01-04 20:00:00,2023-01-05 10:00:00,12
4257.5,4259.75,2.25,True,False,Spike,LLPB,SHORT,2022-10-18 10:10:00,2022-10-18 10:15:00,4259.75,4264.75,4264.75,4249.75,-5.0,STOP,5.0,0.0,0.75,2022-10-18 10:00:00,2022-10-18 14:00:00,10
4183.0,4173.25,9.75,True,False,Spike,LLPB,SHORT,2022-09-30 05:00:00,2022-09-30 05:05:00,4173.25,4178.25,4178.25,4163.25,-5.0,STOP,5.0,0.0,3.5,2022-09-30 05:00:00,2022-09-30 12:00:00,10
4327.75,4323.0,4.75,True,False,Spike,LHPB,LONG,2022-10-04 23:10:00,2022-10-04 23:25:00,4323.0,4318.0,4318.0,4333.0,-5.0,STOP,5.0,0.0,4.0,2022-10-04 23:00:00,2022-10-05 17:00:00,13
4205.5,4212.5,7.0,True,False,Spike,LLPB,SHORT,2022-10-19 18:00:00,2022-10-19 18:05:00,4212.5,4217.5,4217.5,4202.5,-5.0,STOP,5.0,0.0,0.0,2022-10-19 18:00:00,2022-10-20 00:00:00,7
4237.25,4230.25,7.0,True,False,Spike,LHPB,LONG,2022-10-20 06:05:00,2022-10-20 06:10:00,4230.25,4225.25,4225.25,4240.25,-5.0,STOP,5.0,0.0,4.5,2022-10-20 06:00:00,2022-10-20 10:00:00,5
4463.75,4463.5,0.25,True,False,Spike,LHPB,LONG,2022-09-07 09:00:00,2022-09-07 09:05:00,4463.5,4458.5,4458.5,4473.5,-5.0,STOP,5.0,0.0,0.25,2022-09-07 09:00:00,2022-09-07 13:00:00,21
4325.25,4323.0,2.25,True,False,Spike,LHPB,LONG,2022-10-04 23:10:00,2022-10-04 23:25:00,4323.0,4318.0,4318.0,4333.0,-5.0,STOP,5.0,0.0,4.0,2022-10-04 23:00:00,2022-10-05 17:00:00,13
4494.0,4487.5,6.5,True,False,Spike,LHPB,LONG,2023-03-09 00:05:00,2023-03-09 00:30:00,4487.5,4482.5,4482.5,4497.5,-5.0,STOP,5.0,0.0,3.75,2023-03-09 00:00:00,2023-03-09 13:00:00,13
4384.0,4382.75,1.25,True,False,Spike,LHPB,LONG,2022-07-12 03:00:00,2022-07-12 03:05:00,4382.75,4377.75,4377.75,4392.75,-5.0,STOP,5.0,0.0,2.0,2022-07-12 03:00:00,2022-07-12 10:00:00,18
4285.25,4281.0,4.25,True,False,Spike,LHPB,LONG,2022-10-18 07:55:00,2022-10-18 08:00:00,4281.0,4276.0,4276.0,4291.0,-5.0,STOP,5.0,0.0,3.5,2022-10-18 07:00:00,2022-10-18 11:00:00,11
4377.5,4370.25,7.25,True,False,Spike,LHPB,LONG,2023-01-04 20:00:00,2023-01-04 20:05:00,4370.25,4365.25,4365.25,4380.25,-5.0,STOP,5.0,0.0,3.5,2023-01-04 20:00:00,2023-01-05 10:00:00,12
4288.5,4281.0,7.5,True,False,Spike,LHPB,LONG,2022-10-18 07:55:00,2022-10-18 08:00:00,4281.0,4276.0,4276.0,4291.0,-5.0,STOP,5.0,0.0,3.5,2022-10-18 07:00:00,2022-10-18 11:00:00,11
4401.75,4393.75,8.0,True,False,Spike,LHPB,LONG,2022-07-05 01:55:00,2022-07-05 02:25:00,4393.75,4388.75,4388.75,4403.75,-5.0,STOP,5.0,0.0,2.5,2022-07-05 01:00:00,2022-07-05 06:00:00,17
4288.0,4281.0,7.0,True,False,Spike,LHPB,LONG,2022-10-18 07:55:00,2022-10-18 08:00:00,4281.0,4276.0,4276.0,4291.0,-5.0,STOP,5.0,0.0,3.5,2022-10-18 07:00:00,2022-10-18 11:00:00,11
4352.75,4344.25,8.5,True,False,Spike,LLPB,SHORT,2022-12-27 20:55:00,2022-12-27 21:00:00,4344.25,4349.25,4349.25,4334.25,-5.0,STOP,5.0,0.0,1.75,2022-12-27 20:00:00,2022-12-28 00:00:00,7
4376.5,4370.25,6.25,True,False,Spike,LHPB,LONG,2023-01-04 20:00:00,2023-01-04 20:05:00,4370.25,4365.25,4365.25,4380.25,-5.0,STOP,5.0,0.0,3.5,2023-01-04 20:00:00,2023-01-05 10:00:00,12
4412.0,4406.5,5.5,True,False,Spike,LLPB,SHORT,2023-03-17 20:55:00,2023-03-19 22:00:00,4406.5,4411.5,4411.5,4396.5,-5.0,STOP,5.0,0.0,0.0,2023-03-17 20:00:00,2023-03-20 04:00:00,12
4466.0,4463.5,2.5,True,False,Spike,LHPB,LONG,2022-09-07 09:00:00,2022-09-07 09:05:00,4463.5,4458.5,4458.5,4473.5,-5.0,STOP,5.0,0.0,0.25,2022-09-07 09:00:00,2022-09-07 13:00:00,21
4449.5,4442.0,7.5,True,True,Spike,LLPB,SHORT,2023-03-21 00:10:00,2023-03-21 00:15:00,4442.0,4447.0,4447.0,4432.0,-5.0,STOP,5.0,0.0,3.5,2023-03-21 00:00:00,2023-03-22 19:00:00,22
4420.5,4418.25,2.25,True,True,Spike,LHPB,LONG,2023-01-20 01:25:00,2023-01-20 02:55:00,4418.25,4413.25,4413.25,4428.25,-5.0,STOP,5.0,0.0,2.25,2023-01-20 01:00:00,2023-01-20 05:00:00,16
4267.75,4259.75,8.0,True,False,Spike,LLPB,SHORT,2022-10-18 10:10:00,2022-10-18 10:15:00,4259.75,4264.75,4264.75,4249.75,-5.0,STOP,5.0,0.0,0.75,2022-10-18 10:00:00,2022-10-18 14:00:00,10
4412.25,4406.5,5.75,True,False,Spike,LLPB,SHORT,2023-03-17 20:55:00,2023-03-19 22:00:00,4406.5,4411.5,4411.5,4396.5,-5.0,STOP,5.0,0.0,0.0,2023-03-17 20:00:00,2023-03-20 04:00:00,12
4324.25,4323.0,1.25,True,False,Spike,LHPB,LONG,2022-10-04 23:10:00,2022-10-04 23:25:00,4323.0,4318.0,4318.0,4333.0,-5.0,STOP,5.0,0.0,4.0,2022-10-04 23:00:00,2022-10-05 17:00:00,13
4364.25,4355.5,8.75,True,True,Spike,LLPB,SHORT,2022-10-26 06:00:00,2022-10-26 06:10:00,4355.5,4360.5,4360.5,4345.5,-5.0,STOP,5.0,0.0,2.25,2022-10-26 06:00:00,2022-10-27 13:00:00,15
4378.0,4370.25,7.75,True,False,Spike,LHPB,LONG,2023-01-04 20:00:00,2023-01-04 20:05:00,4370.25,4365.25,4365.25,4380.25,-5.0,STOP,5.0,0.0,3.5,2023-01-04 20:00:00,2023-01-05 10:00:00,12
4466.25,4463.5,2.75,True,False,Spike,LHPB,LONG,2022-09-07 09:00:00,2022-09-07 09:05:00,4463.5,4458.5,4458.5,4473.5,-5.0,STOP,5.0,0.0,0.25,2022-09-07 09:00:00,2022-09-07 13:00:00,21
4474.25,4467.5,6.75,True,False,Spike,LHPB,LONG,2023-03-01 15:00:00,2023-03-01 15:05:00,4467.5,4462.5,4462.5,4477.5,-5.0,STOP,5.0,0.0,0.0,2023-03-01 15:00:00,2023-03-02 19:00:00,18
4485.5,4476.5,9.0,True,False,Spike,LLPB,SHORT,2022-05-23 04:50:00,2022-05-23 05:40:00,4476.5,4481.5,4481.5,4466.5,-5.0,STOP,5.0,0.0,3.75,2022-05-23 04:00:00,2022-05-23 08:00:00,14
4560.25,4553.0,7.25,True,True,Spike,LLPB,SHORT,2023-02-10 12:55:00,2023-02-10 13:05:00,4553.0,4558.0,4558.0,4543.0,-5.0,STOP,5.0,0.0,3.5,2023-02-10 12:00:00,2023-02-17 14:00:00,13
4482.75,4474.0,8.75,True,False,Spike,LLPB,SHORT,2023-02-28 16:55:00,2023-02-28 17:00:00,4474.0,4479.0,4479.0,4464.0,-5.0,STOP,5.0,0.0,2.5,2023-02-28 16:00:00,2023-02-28 20:00:00,15
4538.5,4531.75,6.75,True,False,Spike,LLPB,SHORT,2022-07-22 09:35:00,2022-07-22 10:00:00,4531.75,4536.75,4536.75,4521.75,-5.0,STOP,5.0,0.0,4.75,2022-07-22 09:00:00,2022-07-22 14:00:00,21
4625.0,4615.5,9.5,True,True,Spike,LHPB,LONG,2023-05-26 01:00:00,2023-05-26 01:20:00,4615.5,4610.5,4610.5,4625.5,-5.0,STOP,5.0,0.0,3.5,2023-05-26 01:00:00,2023-05-26 06:00:00,22
4624.5,4615.5,9.0,True,True,Spike,LHPB,LONG,2023-05-26 01:00:00,2023-05-26 01:20:00,4615.5,4610.5,4610.5,4625.5,-5.0,STOP,5.0,0.0,3.5,2023-05-26 01:00:00,2023-05-26 06:00:00,22
4628.5,4628.0,0.5,True,False,Spike,LHPB,LONG,2023-02-07 02:00:00,2023-02-07 03:50:00,4628.0,4623.0,4623.0,4638.0,-5.0,STOP,5.0,0.0,2.75,2023-02-07 02:00:00,2023-02-07 17:00:00,23
4717.25,4707.75,9.5,True,False,Spike,LHPB,LONG,2022-08-05 05:00:00,2022-08-05 06:55:00,4707.75,4702.75,4702.75,4717.75,-5.0,STOP,5.0,0.0,2.5,2022-08-05 05:00:00,2022-08-08 07:00:00,19
4710.25,4705.0,5.25,True,False,Spike,LLPB,SHORT,2022-02-24 03:05:00,2022-02-24 03:10:00,4705.0,4695.0,4710.0,4695.0,10.0,TARGET,0.0,10.0,9.75,2021-06-02 08:00:00,2021-06-03 10:00:00,18
